cluster_id_1,cluster_id_2,distance_meters
15.0,27.0,1433.7497827656068
15.0,28.0,222.90500077977188
15.0,29.0,1334.931262307219
15.0,30.0,934.9392897769847
15.0,31.0,2086.4571607968373
15.0,32.0,2240.7026228971117
15.0,33.0,1156.8541315036443
15.0,34.0,1209.5395252064009
15.0,35.0,1133.5674301773513
15.0,36.0,1442.24202731157
15.0,37.0,1362.7778027302002
15.0,38.0,2056.0478478858377
15.0,39.0,531.034414361945
15.0,40.0,1525.9884310228977
15.0,41.0,1527.481641943991
15.0,42.0,1338.4992066569469
15.0,43.0,1892.740638147221
15.0,44.0,1192.1954261869714
15.0,45.0,1154.7907317608513
15.0,46.0,1183.5333042362365
15.0,47.0,1179.2736489050717
15.0,48.0,192.33319123819604
15.0,49.0,1828.8986625186844
15.0,50.0,618.1600711753248
15.0,51.0,422.8455135594884
16.0,17.0,1082.4494802603508
16.0,18.0,1249.2797751975968
16.0,19.0,1169.187712676917
16.0,20.0,429.2542354188026
16.0,21.0,520.4974237205623
16.0,22.0,679.4157651179918
16.0,23.0,160.43211049541398
16.0,24.0,521.5830826703803
16.0,25.0,404.75035846865387
16.0,26.0,805.1158460871882
16.0,27.0,1050.5589095759935
16.0,28.0,1065.5179538419316
16.0,29.0,2265.250965052227
16.0,30.0,610.7932007144561
16.0,31.0,2284.8106402248686
16.0,32.0,2481.734720905353
16.0,33.0,222.1670254615751
16.0,34.0,928.6128136571363
16.0,35.0,628.1130799143926
16.0,36.0,530.2234557578053
16.0,37.0,869.7411472723157
16.0,38.0,1286.7695580304448
16.0,39.0,1472.2018598046945
16.0,40.0,1041.637166144194
16.0,41.0,590.355653351725
16.0,42.0,633.3986042744517
16.0,43.0,1254.4216623153263
16.0,44.0,325.83782687596226
16.0,45.0,463.6073319295777
16.0,46.0,1991.5600551514747
16.0,47.0,558.2557452388314
16.0,48.0,890.5731395929632
16.0,49.0,1126.7653375935054
16.0,50.0,358.32544884416103
16.0,51.0,852.3066430401872
17.0,18.0,2190.2552873176637
17.0,19.0,2220.9886548668205
17.0,20.0,806.321404066305
17.0,21.0,1164.9652455317782
17.0,22.0,1111.2847157179617
17.0,23.0,1200.947514903513
17.0,24.0,1472.577687107386
17.0,25.0,934.2900011431761
17.0,26.0,1351.8054148576575
17.0,27.0,792.4781979727796
17.0,28.0,2054.682069970415
17.0,29.0,3062.0873011246845
17.0,30.0,993.5605792265316
17.0,31.0,3316.0040117973026
17.0,32.0,3519.230503866743
17.0,33.0,894.613745758352
17.0,34.0,936.9453222161277
17.0,35.0,780.6798541101755
17.0,36.0,615.4261236003641
17.0,37.0,666.0839289559681
17.0,38.0,206.3611412995887
17.0,39.0,2372.856079603956
17.0,40.0,639.7493260444995
17.0,41.0,695.9407375612976
17.0,42.0,536.9033621026443
17.0,43.0,386.944624894603
17.0,44.0,756.6969936789656
17.0,45.0,719.5714764001981
17.0,46.0,3024.7452454413187
17.0,47.0,701.6458058634729
17.0,48.0,1743.3619247124936
17.0,49.0,223.74834150044333
17.0,50.0,1417.1209784696703
17.0,51.0,1579.0032014307296
18.0,19.0,1196.1113840076937
18.0,20.0,1678.5280691311075
18.0,21.0,1034.1245746398474
18.0,22.0,1147.9947979036688
18.0,23.0,1246.7265874290006
18.0,24.0,740.756417482779
18.0,25.0,1639.1617431894174
18.0,26.0,950.3239764052587
18.0,27.0,1716.6933822661756
18.0,28.0,223.64157581763425
18.0,29.0,1065.5980996352898
18.0,30.0,1237.4818859570196
18.0,31.0,2018.1033314539025
18.0,32.0,2150.461526215627
18.0,33.0,1467.8219718172659
18.0,34.0,1488.5646711361628
18.0,35.0,1441.526952390621
18.0,36.0,1757.8612682814971
18.0,37.0,1661.8573891236206
18.0,38.0,2370.521653340951
18.0,39.0,240.40643966539488
18.0,40.0,1819.2338777463478
18.0,41.0,1838.4663513882697
18.0,42.0,1654.17377359549
18.0,43.0,2196.7731655262437
18.0,44.0,1509.3858975100147
18.0,45.0,1471.9625445585723
18.0,46.0,902.2473390953422
18.0,47.0,1493.3089816953666
18.0,48.0,462.3877368244749
18.0,49.0,2139.620048165052
18.0,50.0,910.5260353556297
18.0,51.0,678.8740764167974
19.0,20.0,1435.3989075060072
19.0,21.0,1455.7483903727286
19.0,22.0,1652.887449837183
19.0,23.0,1027.72828919731
19.0,24.0,1096.4697681003472
19.0,25.0,1320.0464003688678
19.0,26.0,1618.2491548026017
19.0,27.0,2168.754063137064
19.0,28.0,998.644507967689
19.0,29.0,2167.6077613868974
19.0,30.0,1652.3142169633177
19.0,31.0,1117.9104030117117
19.0,32.0,1312.809084292289
19.0,33.0,1328.3285629725697
19.0,34.0,1996.786292178487
19.0,35.0,1754.364306135358
19.0,36.0,1613.5288234878738
19.0,37.0,2011.5128352386296
19.0,38.0,2427.318613392677
19.0,39.0,1403.6395671301964
19.0,40.0,2189.2521867917762
19.0,41.0,1584.7185816902586
19.0,42.0,1802.4396343319765
19.0,43.0,2423.298810709309
19.0,44.0,1482.7132684419316
19.0,45.0,1626.5757108961716
19.0,46.0,1337.8779105664098
19.0,47.0,1712.7964372305003
19.0,48.0,1274.2398154158261
19.0,49.0,2290.9787497724333
19.0,50.0,939.6761280933761
19.0,51.0,1448.3869468843427
20.0,21.0,848.1004019093791
20.0,22.0,943.9992271962462
20.0,23.0,469.2479403688086
20.0,24.0,947.6078980027104
20.0,25.0,129.53539726304442
20.0,26.0,1133.288226456031
20.0,27.0,1093.7460545554814
20.0,28.0,1492.6918793486298
20.0,29.0,2688.3235990816743
20.0,30.0,835.8691996848428
20.0,31.0,2514.886205353954
20.0,32.0,2719.4687015677528
20.0,33.0,216.2781757539807
20.0,34.0,1059.5354532981626
20.0,35.0,734.7648025138939
20.0,36.0,193.48742153140375
20.0,37.0,890.1668312547058
20.0,38.0,1009.3997769526754
20.0,39.0,1900.8523359095375
20.0,40.0,1022.9498919965318
20.0,41.0,166.36222647293175
20.0,42.0,567.6849644153394
20.0,43.0,1087.270877040996
20.0,44.0,285.46539254465995
20.0,45.0,516.8324085308559
20.0,46.0,2401.3693720372644
20.0,47.0,613.0715003564698
20.0,48.0,1309.1816534177458
20.0,49.0,926.2788419068015
20.0,50.0,779.5128170612583
20.0,51.0,1241.1581908543778
21.0,22.0,197.78590974815518
21.0,23.0,650.9213565192222
21.0,24.0,392.7193289057892
21.0,25.0,880.1533815631582
21.0,26.0,289.31337041176226
21.0,27.0,750.1057919279739
21.0,28.0,926.9647531431199
21.0,29.0,1918.870580456132
21.0,30.0,220.84932851596773
21.0,31.0,2554.6852759189173
21.0,32.0,2736.4076876943113
21.0,33.0,645.5101827800424
21.0,34.0,550.0210330610591
21.0,35.0,408.9702645592817
21.0,36.0,840.8517329622031
21.0,37.0,646.4222905573808
21.0,38.0,1338.78936517253
21.0,39.0,1208.178676815992
21.0,40.0,817.634312397559
21.0,41.0,969.834233963751
21.0,42.0,628.7206394039778
21.0,43.0,1169.104181205122
21.0,44.0,587.2756782197438
21.0,45.0,461.79704666946606
21.0,46.0,1904.032892439102
21.0,47.0,463.4273485750483
21.0,48.0,579.383203646025
21.0,49.0,1105.5261222709978
21.0,50.0,522.7681792296615
21.0,51.0,426.1917361309532
22.0,23.0,823.2896061951393
22.0,24.0,577.6381741902409
22.0,25.0,998.2083778657204
22.0,26.0,240.7595524274999
22.0,27.0,581.2000023161452
22.0,28.0,1070.1009660420953
22.0,29.0,1950.994230441782
22.0,30.0,124.29874704510243
22.0,31.0,2749.0743826219023
22.0,32.0,2929.2893644251444
22.0,33.0,761.7568126802606
22.0,34.0,365.63955515977375
22.0,35.0,331.16311880160214
22.0,36.0,897.1207187411527
22.0,37.0,515.6180019915523
22.0,38.0,1265.9764974456962
22.0,39.0,1296.137599637408
22.0,40.0,671.7481164197357
22.0,41.0,1042.2768106281237
22.0,42.0,595.5086896019518
22.0,43.0,1054.1815543580408
22.0,44.0,663.1229880024026
22.0,45.0,474.62114115496973
22.0,46.0,2038.2132709730195
22.0,47.0,432.2590987283584
22.0,48.0,685.6702982981964
22.0,49.0,1016.6030101854111
22.0,50.0,720.426102142547
22.0,51.0,483.65100797823374
23.0,24.0,559.54568237392
23.0,25.0,399.58513334669675
23.0,26.0,925.4159146089116
23.0,27.0,1210.937623999448
23.0,28.0,1047.0214731044455
23.0,29.0,2288.608021157306
23.0,30.0,763.6133141507047
23.0,31.0,2138.9132544381046
23.0,32.0,2337.7603167318302
23.0,33.0,307.49383117144333
23.0,34.0,1087.0800841928915
23.0,35.0,788.5449638663791
23.0,36.0,613.6197222984013
23.0,37.0,1029.1012695953193
23.0,38.0,1407.0056552496526
23.0,39.0,1478.7127749965114
23.0,40.0,1199.8768691536222
23.0,41.0,635.4488094130718
23.0,42.0,782.0299034944366
23.0,43.0,1398.0245988116742
23.0,44.0,454.98957044149887
23.0,45.0,619.8914234294257
23.0,46.0,1933.700989052801
23.0,47.0,716.6919110559405
23.0,48.0,935.3486188087511
23.0,49.0,1263.2686995451386
23.0,50.0,336.81278633950524
23.0,51.0,934.6582122494203
24.0,25.0,924.079047099436
24.0,26.0,523.3598079776169
24.0,27.0,1142.7040825700637
24.0,28.0,582.9771716941317
24.0,29.0,1743.797805259714
24.0,30.0,611.9891326347738
24.0,31.0,2176.4484442925873
24.0,32.0,2353.9800446139748
24.0,33.0,733.2442193634328
24.0,34.0,940.3328379461639
24.0,35.0,778.0933617248193
24.0,36.0,1017.3462445476382
24.0,37.0,1029.3703564582268
24.0,38.0,1662.4845366303227
24.0,39.0,955.089809258129
24.0,40.0,1204.4008333695567
24.0,41.0,1103.4241484390818
24.0,42.0,945.1504794534335
24.0,43.0,1534.002668077624
24.0,44.0,768.9941887487142
24.0,45.0,755.0044138749311
24.0,46.0,1553.561289232425
24.0,47.0,796.6180518975877
24.0,48.0,375.955596877053
24.0,49.0,1450.197137634805
24.0,50.0,253.79257942354866
24.0,51.0,411.16549126445835
25.0,26.0,1169.191190175291
25.0,27.0,1200.1035254273552
25.0,28.0,1444.185020992756
25.0,29.0,2667.4851150389186
25.0,30.0,898.6443034712395
25.0,31.0,2391.3739990559943
25.0,32.0,2596.5328165442475
25.0,33.0,236.87211053163523
25.0,34.0,1148.9875032573946
25.0,35.0,822.3840955253005
25.0,36.0,322.9991256579084
25.0,37.0,997.5170311782695
25.0,38.0,1136.4501641278318
25.0,39.0,1867.364410950041
25.0,40.0,1137.8798015451848
25.0,41.0,264.8060270661011
25.0,42.0,680.972599673228
25.0,43.0,1216.0087014638589
25.0,44.0,367.4873353582823
25.0,45.0,605.6285804732139
25.0,46.0,2328.9785476671177
25.0,47.0,706.7445191042852
25.0,48.0,1295.153595596189
25.0,49.0,1055.6647442934218
25.0,50.0,729.7905808290319
25.0,51.0,1249.9477782244069
26.0,27.0,768.6427241624916
26.0,28.0,905.861226798593
26.0,29.0,1710.954103972567
26.0,30.0,362.31138565107005
26.0,31.0,2683.132562451768
26.0,32.0,2854.1884785626303
26.0,33.0,933.953799461798
26.0,34.0,539.4107393008505
26.0,35.0,571.9226556711177
26.0,36.0,1110.8354445870127
26.0,37.0,740.18482741694
26.0,38.0,1504.0076319621116
26.0,39.0,1077.2946459304144
26.0,40.0,881.6398296455764
26.0,41.0,1247.7263278472394
26.0,42.0,834.7196924749386
26.0,43.0,1279.0190759937482
26.0,44.0,864.0547354985823
26.0,45.0,701.5733811263461
26.0,46.0,1850.8341405512626
26.0,47.0,669.7240273348042
26.0,48.0,497.2292034554338
26.0,49.0,1251.7634255398602
26.0,50.0,734.0171199174605
26.0,51.0,271.45330711455927
27.0,28.0,1650.496588277495
27.0,29.0,2416.2545852587655
27.0,30.0,531.4614186562244
27.0,31.0,3281.8797355938987
27.0,32.0,3469.1523897221514
27.0,33.0,1006.5983510215841
27.0,34.0,229.62956804347976
27.0,35.0,423.12877087589544
27.0,36.0,949.062456457928
27.0,37.0,203.69676563732042
27.0,38.0,869.4914578593517
27.0,39.0,1843.755070709746
27.0,40.0,157.0713347137566
27.0,41.0,1106.7589572601146
27.0,42.0,529.9603673199063
27.0,43.0,563.9947497613817
27.0,44.0,839.6545475135721
27.0,45.0,609.6038798480485
27.0,46.0,2613.7201724411757
27.0,47.0,505.7454350322631
27.0,48.0,1257.351710106946
27.0,49.0,608.066655062409
27.0,50.0,1232.047321074022
27.0,51.0,1039.1090152937757
28.0,29.0,1287.5023162093848
28.0,30.0,1142.7058723790549
28.0,31.0,1893.9468436045229
28.0,32.0,2040.8333851130424
28.0,33.0,1287.010020637361
28.0,34.0,1428.086234093215
28.0,35.0,1334.5901828653987
28.0,36.0,1586.302486014856
28.0,37.0,1571.2453491397412
28.0,38.0,2242.5457071742335
28.0,39.0,462.991315511376
28.0,40.0,1737.7829977980184
28.0,41.0,1655.651975118649
28.0,42.0,1524.0838655033726
28.0,43.0,2095.4881678614283
28.0,44.0,1345.4896379776333
28.0,45.0,1335.7886463672708
28.0,46.0,977.8814853451368
28.0,47.0,1370.0290823257762
28.0,48.0,414.3767158628387
28.0,49.0,2023.3858203158336
28.0,50.0,715.0270771359187
28.0,51.0,645.5138319211262
29.0,30.0,2068.920465637884
29.0,31.0,2695.0923548644087
29.0,32.0,2762.840925689533
29.0,33.0,2472.3644592320084
29.0,34.0,2197.252040061861
29.0,35.0,2281.4251455294107
29.0,36.0,2735.2330408834996
29.0,37.0,2438.392852857919
29.0,38.0,3213.7257077397267
29.0,39.0,825.1923326962738
29.0,40.0,2555.4655781961583
29.0,41.0,2838.874178993315
29.0,42.0,2536.758634821855
29.0,43.0,2967.5251150909426
29.0,44.0,2477.9989646101876
29.0,45.0,2380.419913468223
29.0,46.0,1121.8087386614693
29.0,47.0,2369.535988663372
29.0,48.0,1380.1106136293588
29.0,49.0,2958.200075301221
29.0,50.0,1953.0873254390758
29.0,51.0,1493.0017964935369
30.0,31.0,2759.406023771722
30.0,32.0,2943.9799605783387
30.0,33.0,664.5075006933739
30.0,34.0,344.69684643170564
30.0,35.0,213.42705586297632
30.0,36.0,778.3400698232924
30.0,37.0,428.5507590602197
30.0,38.0,1153.7881899346728
30.0,39.0,1397.214775182957
30.0,40.0,597.3743723018199
30.0,41.0,926.3451221737924
30.0,42.0,472.42756253308613
30.0,43.0,959.3304539126966
30.0,44.0,551.8282557587527
30.0,45.0,352.4051946883002
30.0,46.0,2117.71865831451
30.0,47.0,308.20130212326245
30.0,48.0,776.4043942220562
30.0,49.0,909.4266157292174
30.0,50.0,712.6826713116778
30.0,51.0,589.4823899454123
31.0,32.0,208.16350600944594
31.0,33.0,2432.3583939097743
31.0,34.0,3102.1693918862707
31.0,35.0,2870.5994228102104
31.0,36.0,2701.683832202169
31.0,37.0,3128.455143673215
31.0,38.0,3521.372233643718
31.0,39.0,2143.8274155515346
31.0,40.0,3306.4963708438786
31.0,41.0,2650.6945246144
31.0,42.0,2918.1374681347716
31.0,43.0,3536.9077948316776
31.0,44.0,2592.7848343881387
31.0,45.0,2744.0897117917234
31.0,46.0,1589.6667300845352
31.0,47.0,2830.706805023116
31.0,48.0,2266.7419557102667
31.0,49.0,3399.9733309804606
31.0,50.0,2049.8798965885558
31.0,51.0,2475.006823955919
32.0,33.0,2633.353854341859
32.0,34.0,3285.3854747968426
32.0,35.0,3060.7895016128223
32.0,36.0,2905.492701882047
32.0,37.0,3319.3164205466824
32.0,38.0,3724.8381879969475
32.0,39.0,2259.8395153343517
32.0,40.0,3497.7259569938337
32.0,41.0,2856.5123767329646
32.0,42.0,3115.10097480937
32.0,43.0,3735.2189340559817
32.0,44.0,2792.280101961282
32.0,45.0,2939.1434899609644
32.0,46.0,1644.3000696916529
32.0,47.0,3024.2369810294776
32.0,48.0,2424.7454765930925
32.0,49.0,3600.121556935136
32.0,50.0,2237.487097134943
32.0,51.0,2638.164055128895
33.0,34.0,931.4976725937349
33.0,35.0,606.8095705000652
33.0,36.0,312.0641323523466
33.0,37.0,809.0100174284884
33.0,38.0,1100.8840203238485
33.0,39.0,1687.7372311373585
33.0,40.0,965.042121627823
33.0,41.0,370.73585379938856
33.0,42.0,517.3215549986076
33.0,43.0,1111.9329859816598
33.0,44.0,173.92255086759982
33.0,45.0,397.8381192863414
33.0,46.0,2212.0301049979935
33.0,47.0,501.87713140860666
33.0,48.0,1092.9814454027073
33.0,49.0,968.2927463853005
33.0,50.0,579.9932376618814
33.0,51.0,1027.786487094021
34.0,35.0,326.6059163665458
34.0,36.0,947.486918115681
34.0,37.0,271.0499934982695
34.0,38.0,1046.981173929813
34.0,39.0,1614.1345095031602
34.0,40.0,358.217293397327
34.0,41.0,1106.8624600605788
34.0,42.0,541.395633306688
34.0,43.0,771.1652690035633
34.0,44.0,781.7027625984978
34.0,45.0,544.0329249690323
34.0,46.0,2387.0008356972007
34.0,47.0,446.72598090311106
34.0,48.0,1030.5680265118615
34.0,49.0,783.5008287660296
34.0,50.0,1057.2659464836174
34.0,51.0,810.3114546298406
35.0,36.0,635.6916283664558
35.0,37.0,259.39742988026234
35.0,38.0,940.8030680383731
35.0,39.0,1607.4730804024455
35.0,40.0,438.24351398627863
35.0,41.0,792.9592591114582
35.0,42.0,271.0402881388639
35.0,43.0,760.9187002947912
35.0,44.0,455.1703615337897
35.0,45.0,218.06181912119703
35.0,46.0,2312.2396743410245
35.0,47.0,127.80108456547129
35.0,48.0,982.9868125127097
35.0,49.0,699.3400288123863
35.0,50.0,825.4984193732212
35.0,51.0,802.3515775916816
36.0,37.0,746.5472894644287
36.0,38.0,819.9263773170622
36.0,39.0,1970.1672502707245
36.0,40.0,861.880505556411
36.0,41.0,159.71692238578342
36.0,42.0,420.0092260139107
36.0,43.0,896.1545554958568
36.0,44.0,257.6411222205817
36.0,45.0,429.7183846435547
36.0,46.0,2521.7363993893496
36.0,47.0,508.01126460349354
36.0,48.0,1357.7065011538505
36.0,49.0,733.4972556442017
36.0,50.0,888.1634990516376
36.0,51.0,1257.830629198084
37.0,38.0,783.7704197401463
37.0,39.0,1811.1767231856297
37.0,40.0,178.8484936003672
37.0,41.0,904.8627985610892
37.0,42.0,326.7934520499141
37.0,43.0,539.4073328029135
37.0,44.0,639.6670434242976
37.0,45.0,415.5044723815249
37.0,46.0,2545.989821364833
37.0,47.0,313.68537183407875
37.0,48.0,1199.5733954008
37.0,49.0,522.5042767167514
37.0,50.0,1084.8437015974403
37.0,51.0,998.2937150553543
38.0,39.0,2545.9024367908714
38.0,40.0,712.4578722435352
38.0,41.0,891.673433250528
38.0,42.0,718.5648461393532
38.0,43.0,348.58528189083063
38.0,44.0,960.9380847562401
38.0,45.0,907.4805496099973
38.0,46.0,3216.0124961917563
38.0,47.0,877.213797310534
38.0,48.0,1918.1094060968255
38.0,49.0,263.7790985373467
38.0,50.0,1617.556231335431
38.0,51.0,1743.135843224904
39.0,40.0,1958.6545864628074
39.0,41.0,2058.266680737094
39.0,42.0,1836.0988369320526
39.0,43.0,2350.2527328691403
39.0,44.0,1717.675315987778
39.0,45.0,1660.387136199687
39.0,46.0,846.6243477593716
39.0,47.0,1671.5712575395412
39.0,48.0,629.6967888162645
39.0,49.0,2306.3924209633415
39.0,50.0,1141.9055951993535
39.0,51.0,812.8911684572432
40.0,41.0,1014.8764112268705
40.0,42.0,456.9330361715931
40.0,43.0,414.18429293371804
40.0,44.0,792.2888507661049
40.0,45.0,581.1382498244287
40.0,46.0,2709.403043879842
40.0,47.0,483.38250358315105
40.0,48.0,1357.1415609847625
40.0,49.0,451.0814279737562
40.0,50.0,1263.6833331140242
40.0,51.0,1147.5265374681837
41.0,42.0,578.8518307756307
41.0,43.0,1014.8580663340172
41.0,44.0,383.7166134623708
41.0,45.0,582.9978161486664
41.0,46.0,2567.6926780065246
41.0,47.0,665.6224773751223
41.0,48.0,1458.763924739761
41.0,49.0,845.6182659381118
41.0,50.0,943.991338607877
41.0,51.0,1376.933967057152
42.0,43.0,623.2272777760105
42.0,44.0,343.47582610746167
42.0,45.0,192.34387096373206
42.0,46.0,2498.5364408788187
42.0,47.0,167.29589753174955
42.0,48.0,1206.520821671622
42.0,49.0,511.1604922490829
42.0,50.0,923.5588285432747
42.0,51.0,1047.0863669803093
43.0,44.0,945.5039419177484
43.0,45.0,809.2546803636814
43.0,46.0,3073.0276349311207
43.0,47.0,742.7954779518124
43.0,48.0,1735.2501637653404
43.0,49.0,174.1357805262799
43.0,50.0,1542.185997549228
43.0,51.0,1537.4584720855844
44.0,45.0,238.1532434150065
44.0,46.0,2295.770550601666
44.0,47.0,339.9536715972964
44.0,48.0,1101.5688711489076
44.0,49.0,808.28158306097
44.0,50.0,667.7327843750752
44.0,51.0,1000.8241481330314
45.0,46.0,2308.5408232426357
45.0,47.0,104.06701649750028
45.0,48.0,1031.1188439636983
45.0,49.0,703.2776499339332
45.0,50.0,733.4670359304553
45.0,51.0,887.4329781175198
46.0,47.0,2346.8081067123417
46.0,48.0,1356.4822159044832
46.0,49.0,3000.600837946567
46.0,50.0,1633.6777137342365
46.0,51.0,1579.7236709810986
47.0,48.0,1042.4258595869824
47.0,49.0,653.9839563520281
47.0,50.0,803.7630683942991
47.0,51.0,879.8959555518676
48.0,49.0,1682.2209290673097
48.0,50.0,616.8175670855443
48.0,51.0,231.43101689955324
49.0,50.0,1433.6820199826002
49.0,51.0,1498.0145426341612
50.0,51.0,662.5197637212763
